Timestamp,SequenceNumber,MavlinkCommand,IPSourceHost,TCPSourcePort,IPDestHost,TCPDestPort,PacketLength
1679497305.480449344,3927827873,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.480506977,3927827913,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.480516554,3927827943,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.480524253,3927827971,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.526054259,3927828100,103,172.16.0.8,5760,10.241.115.1,38510,830
1679497305.526136105,3927828878,,172.16.0.8,5760,10.241.115.1,38510,158
1679497305.526163642,3927828984,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.526185455,3927829113,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.534626316,3927829182,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.536521489,3927829222,74,172.16.0.8,5760,10.241.115.1,38510,110
1679497305.556766208,3927829280,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.556915733,3927829409,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.596736978,3927829478,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.596837265,3927829607,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.616110248,4045125579,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497305.636378372,3927829676,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.636421614,3927829805,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.636432833,3927829874,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.636444022,3927829914,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.645449801,3927829944,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.645484853,3927829972,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.654401037,3927830101,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.715476824,3927830170,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.715538980,3927830299,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.715565671,3927830368,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.724448466,3927830497,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.800524448,3927830664,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.800652762,3927830793,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.800719288,3927830862,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.837343632,3927830991,103,172.16.0.8,5760,10.241.115.1,38510,319
1679497305.846006179,3927831258,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.855566463,3927831298,2,172.16.0.8,5760,10.241.115.1,38510,565
1679497305.877228134,3927831811,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.877357743,3927831940,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.916753219,3927832009,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.916867409,3927832138,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.956302996,3927832207,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.956364671,3927832247,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.956374269,3927832277,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.956381923,3927832305,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.965436534,3927832434,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.996334315,3927832503,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.996408605,3927832632,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.996418973,3927832701,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497305.996427191,3927832744,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497306.005416076,3927832761,,172.16.0.8,5760,10.241.115.1,38510,70
1679497306.014960692,3927832779,62,172.16.0.8,5760,10.241.115.1,38510,266
1679497306.015036190,3927832993,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.015051008,3927833122,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.036343370,3927833191,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.036395791,3927833231,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.036406273,3927833261,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.045550447,3927833289,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.054892704,3927833418,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.077356850,3927833487,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.100884624,4045125618,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497306.116357420,3927833616,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.116416515,3927833685,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497306.116430340,3927833706,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.116443431,3927833835,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.156534748,3927833904,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.156617905,3927833944,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.156633772,3927833974,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.156642067,3927834002,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.165472279,3927834131,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.165539657,3927834200,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.280814883,3927834655,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.280905506,3927834784,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.280956672,3927834853,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.326668044,3927834893,74,172.16.0.8,5760,10.241.115.1,38510,506
1679497306.326793857,3927835347,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.335091000,3927835476,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.335169955,3927835545,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.345114582,3927835585,74,172.16.0.8,5760,10.241.115.1,38510,110
1679497306.366138038,3927835643,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.366358429,3927835772,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.396809576,3927835841,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.396944758,3927835970,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.436731951,3927836039,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.436868780,3927836168,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.436886672,3927836237,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.436901662,3927836277,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.446132178,3927836307,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.560479108,3927836533,242,172.16.0.8,5760,10.241.115.1,38510,120
1679497306.560557914,3927836601,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.560620131,3927836730,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.560643343,3927836799,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497306.605759475,3927836842,125,172.16.0.8,5760,10.241.115.1,38510,756
1679497306.605864944,3927837546,30,172.16.0.8,5760,10.241.115.1,38510,348
1679497306.617079808,4045125636,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497306.623863135,3927837842,102,172.16.0.8,5760,10.241.115.1,38510,448
1679497306.641434904,3927838238,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.641488090,3927838278,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.641498535,3927838308,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.652851323,3927838336,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.661258308,3927838465,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.679250008,3927838534,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.679304602,3927838663,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.716441906,3927838732,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.716513872,3927838861,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.756250470,3927838930,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.756296161,3927838970,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.756327013,3927839000,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.756337295,3927839028,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.796326816,3927839157,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.796364518,3927839226,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.796374164,3927839355,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.836405534,3927839424,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.836460322,3927839553,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.836494064,3927839622,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.836502211,3927839662,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497306.885263450,3927839685,,172.16.0.8,5760,10.241.115.1,38510,542
1679497306.885322019,3927840175,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.885332480,3927840304,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.956221734,3927840373,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.956257671,3927840502,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.956267319,3927840571,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497306.956292632,3927840611,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497306.965436516,3927840641,,172.16.0.8,5760,10.241.115.1,38510,80
1679497306.965500286,3927840669,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.975033050,3927840798,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497306.992717507,3927840867,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497306.992755698,3927840996,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.031286247,3927841143,62,172.16.0.8,5760,10.241.115.1,38510,266
1679497307.031386439,3927841357,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.031441781,3927841486,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.076323736,3927841555,30,172.16.0.8,5760,10.241.115.1,38510,150
1679497307.076335135,3927841653,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.099818137,4045125675,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497307.116259813,3927841782,103,172.16.0.8,5760,10.241.115.1,38510,340
1679497307.116314570,3927842070,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.125354250,3927842199,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.134555807,3927842268,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.134583668,3927842308,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.135640464,3927842338,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.145216417,3927842366,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497307.157540102,3927842564,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.157578845,3927842604,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497307.157588174,3927842627,,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.157596243,3927842667,,172.16.0.8,5760,10.241.115.1,38510,174
1679497307.174530834,3927842789,241,172.16.0.8,5760,10.241.115.1,38510,84
1679497307.183684226,3927842821,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.183775489,3927842950,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.187574321,3927843019,111,172.16.0.8,5760,10.241.115.1,38510,78
1679497307.236159162,3927843045,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.236191760,3927843174,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.236206740,3927843243,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.236234346,3927843283,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.245237587,3927843313,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.263341817,3927843341,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497307.360219309,3927843737,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.360281816,3927843866,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.360321500,3927843935,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.360356928,3927843975,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.405402154,3927844005,,172.16.0.8,5760,10.241.115.1,38510,278
1679497307.405479839,3927844231,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.414644242,3927844360,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.414711070,3927844429,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.415629034,3927844558,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.476159941,3927844627,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.476217573,3927844667,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.476247228,3927844697,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.476255620,3927844725,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.485366825,3927844854,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.494734418,3927844923,242,172.16.0.8,5760,10.241.115.1,38510,610
1679497307.494860211,3927845481,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.494925311,3927845521,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497307.494938336,3927845544,,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.495750498,3927845584,,172.16.0.8,5760,10.241.115.1,38510,206
1679497307.517349379,3927845738,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.517398399,3927845867,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.533109524,3927845936,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.533139754,3927845976,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.533174853,3927846006,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.542290245,3927846034,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.556376515,3927846163,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.596158625,3927846232,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.596191174,3927846361,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.615235969,4045125693,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497307.636275678,3927846430,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.636307057,3927846559,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.636322621,3927846628,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.636352309,3927846668,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.645284877,3927846698,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.654924384,3927846726,102,172.16.0.8,5760,10.241.115.1,38510,250
1679497307.676429643,3927846924,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.676477839,3927847053,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.716423584,3927847122,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.716490785,3927847251,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.756209359,3927847320,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.756235022,3927847360,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.756269777,3927847390,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.756279375,3927847418,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.765430570,3927847547,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.796255844,3927847616,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.796289475,3927847745,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.836191407,3927847814,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.836226395,3927847943,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.836236899,3927848012,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.836243838,3927848052,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497307.845193004,3927848075,,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.845208980,3927848115,,172.16.0.8,5760,10.241.115.1,38510,66
1679497307.854519740,3927848129,136,172.16.0.8,5760,10.241.115.1,38510,488
1679497307.877539259,3927848565,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.877625278,3927848694,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.916285809,3927848763,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.916318431,3927848892,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.956141885,3927848961,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497307.956160553,3927849001,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497307.956169721,3927849031,,172.16.0.8,5760,10.241.115.1,38510,80
1679497307.956177604,3927849059,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.965365499,3927849188,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.992789319,3927849257,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497307.992841495,3927849386,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497307.992873977,3927849455,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497307.992883768,3927849498,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497307.992890166,3927849515,,172.16.0.8,5760,10.241.115.1,38510,70
1679497307.992895912,3927849533,62,172.16.0.8,5760,10.241.115.1,38510,72
1679497308.036191443,3927849553,42,172.16.0.8,5760,10.241.115.1,38510,246
1679497308.036214994,3927849747,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.045278903,3927849876,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.045289962,3927849945,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.045302193,3927849985,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497308.045327356,3927850015,,172.16.0.8,5760,10.241.115.1,38510,80
1679497308.045334718,3927850043,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.045341530,3927850172,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.076359962,3927850241,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.076422208,3927850370,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.085195078,3927850439,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497308.099756762,4045125732,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497308.116203136,3927850460,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.116280487,3927850589,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.156304666,3927850658,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.156334665,3927850698,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497308.156345667,3927850728,,172.16.0.8,5760,10.241.115.1,38510,80
1679497308.156354186,3927850756,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.165673132,3927850885,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.165816979,3927850954,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.165846494,3927850994,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497308.165861376,3927851017,,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.220691747,3927851211,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.220847537,3927851340,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.236192681,3927851409,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.236274886,3927851538,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.236302484,3927851057,,172.16.0.8,5760,10.241.115.1,38510,206
1679497308.245268233,3927851607,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.270796472,3927851647,74,172.16.0.8,5760,10.241.115.1,38510,308
1679497308.276369483,3927851903,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.276415689,3927852032,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.316232100,3927852101,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497308.316271320,3927852230,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497308.356295840,3927852299,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497308.356325826,3927852339,74,172.16.0.8,5760,10.241.115.1,38510,82
